age,month,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,yes
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,6,2,success,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,2,failure,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,13,1,success,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,13,1,success,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
8,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,2,failure,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,1,1,success,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,3,2,success,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,3,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,9,1,success,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,3,2,success,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
7,aug,6,2,failure,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
6,aug,15,1,success,-2.9,92.201,-31.4,1,5076.2,yes
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
8,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,6,4,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,2,1,success,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
7,aug,3,2,success,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,3,2,success,-2.9,92.201,-31.4,1,5076.2,yes
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,14,1,success,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,3,2,success,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,3,2,success,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,6,1,success,-2.9,92.201,-31.4,1,5076.2,yes
7,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,6,1,success,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
8,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,2,failure,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
8,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
4,aug,3,2,success,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,6,1,success,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
5,aug,6,2,failure,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
6,aug,6,1,success,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,3,2,success,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,13,1,success,-2.9,92.201,-31.4,1,5076.2,no
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,5,1,success,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
8,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
8,aug,3,2,success,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,15,1,success,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,15,2,failure,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,15,2,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,2,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,2,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,15,1,success,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
6,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
2,aug,6,2,failure,-2.9,92.201,-31.4,1,5076.2,yes
7,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,3,2,success,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,2,failure,-2.9,92.201,-31.4,1,5076.2,no
2,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,9,1,success,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
7,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
4,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,3,1,success,-2.9,92.201,-31.4,1,5076.2,yes
2,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,2,failure,-2.9,92.201,-31.4,1,5076.2,no
5,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,1,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,6,2,failure,-2.9,92.201,-31.4,1,5076.2,yes
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,yes
5,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
6,aug,6,2,failure,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
3,aug,999,0,nonexistent,-2.9,92.201,-31.4,1,5076.2,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,16,1,success,-3.4,92.379,-29.8,1,5017.5,yes
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,14,2,failure,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
2,sep,4,2,success,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
2,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
2,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
7,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,yes
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
3,sep,16,2,failure,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
1,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
6,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
6,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,no
1,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,yes
1,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
2,sep,1,1,success,-3.4,92.379,-29.8,1,5017.5,no
2,sep,7,1,success,-3.4,92.379,-29.8,1,5017.5,yes
7,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
6,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,yes
4,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
6,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
6,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,yes
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
4,sep,14,1,success,-3.4,92.379,-29.8,1,5017.5,no
6,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,yes
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,3,2,success,-3.4,92.379,-29.8,1,5017.5,no
2,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
2,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,yes
1,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
7,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
6,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,yes
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
5,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,yes
2,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
8,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
7,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
7,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
3,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,yes
7,sep,3,2,success,-3.4,92.379,-29.8,1,5017.5,yes
1,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
2,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
7,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
6,sep,999,2,failure,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
3,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
2,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
5,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,yes
6,sep,3,2,success,-3.4,92.379,-29.8,1,5017.5,yes
5,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,yes
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
2,sep,999,2,failure,-3.4,92.379,-29.8,1,5017.5,no
2,sep,4,1,success,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
5,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,yes
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
6,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
2,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,3,2,success,-3.4,92.379,-29.8,1,5017.5,yes
2,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
4,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,yes
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
6,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
4,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
4,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,yes
7,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
6,sep,1,1,success,-3.4,92.379,-29.8,1,5017.5,yes
7,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,yes
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
2,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
6,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,no
4,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,yes
7,sep,999,1,failure,-3.4,92.379,-29.8,1,5017.5,yes
2,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,yes
7,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,3,1,success,-3.4,92.379,-29.8,1,5017.5,yes
1,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
3,sep,999,0,nonexistent,-3.4,92.379,-29.8,1,5017.5,no
